
2007,90,90,0,59,1,0,0,4,0,2,0,6,0
2008,50,50,1,39,1,1,2,1,0,2,0,5,0
1998,50,90,1,39,1,0,0,4,0,2,0,7,0
2008,50,50,0,29,1,0,0,4,0,1,2,6,0
2007,50,50,0,39,1,0,0,1,0,1,0,6,0
2008,60,60,0,59,1,0,0,4,0,2,2,5,0
2006,50,50,1,69,1,0,0,1,0,2,0,6,0
1999,90,90,1,24,1,0,0,4,1,2,0,7,0
2006,100,100,0,24,1,0,0,7,0,1,2,7,0
1991,50,50,0,24,1,0,0,1,0,1,0,6,0
2005,50,50,1,39,1,0,0,1,0,1,0,6,0
2004,50,90,0,39,1,0,0,4,0,1,0,6,0
1991,60,80,1,49,1,0,0,7,0,1,2,7,0
1993,50,90,0,39,1,0,0,4,0,1,0,5,0
2011,120,120,0,29,1,0,0,0,0,1,1,7,0
2001,50,50,0,54,1,0,0,1,0,1,0,6,0
1999,50,50,0,29,1,1,0,1,1,3,0,7,0
2007,110,120,1,29,1,0,0,0,0,1,1,6,0
1997,50,50,1,39,1,0,0,1,0,1,0,7,0
1997,50,50,0,44,1,0,0,1,0,1,0,6,0
2000,50,50,0,49,1,0,0,1,0,3,2,7,0
1988,50,50,0,75,1,0,0,1,0,2,0,6,0
2011,90,90,1,54,1,0,0,3,0,1,0,7,0
1997,50,50,1,54,1,0,0,1,0,1,0,6,0
2008,50,50,0,34,1,0,0,5,0,1,0,7,0
1992,50,50,0,59,1,0,0,4,0,2,2,6,0
2006,90,90,0,49,1,0,0,0,0,1,1,6,0
1992,50,50,1,69,1,0,0,1,0,2,0,6,0
2011,50,50,0,34,1,0,0,1,0,1,0,5,0
1998,60,120,1,34,1,0,0,0,0,2,1,6,0
2008,50,90,0,39,1,0,0,4,0,1,0,6,0
2000,50,50,0,75,1,0,0,1,0,1,0,6,0
2003,50,50,1,74,1,0,0,3,0,1,0,6,0
2006,90,90,1,29,1,0,0,4,0,1,0,6,0
1997,50,50,0,74,1,0,0,1,0,1,0,7,0
1994,50,50,0,75,1,2,0,4,0,2,0,6,0
1993,50,50,0,29,1,0,0,1,0,1,0,6,0
2012,80,100,0,39,1,0,0,6,0,1,2,6,0
2009,120,120,0,39,1,0,0,0,0,2,1,6,0
1999,50,50,0,49,1,0,0,1,0,1,0,5,0
2009,50,50,0,59,1,0,0,1,0,1,0,6,0
1997,50,50,1,39,1,0,0,1,0,1,0,6,0
1999,50,50,1,49,1,0,0,1,0,1,0,7,0
1997,50,50,1,24,1,0,0,1,0,1,0,6,0
1998,50,50,0,44,1,0,2,1,0,1,2,5,0
2009,80,80,0,20,1,0,0,6,0,1,2,6,0
1993,50,50,1,59,1,0,0,1,0,1,0,6,0
1996,50,50,0,74,1,0,0,1,0,1,0,6,0
2011,50,50,0,49,1,0,0,1,0,1,0,7,0
1998,50,50,0,74,1,0,0,1,0,1,0,6,0
2004,50,50,0,39,1,0,0,1,0,1,0,7,0
2006,50,50,0,75,1,0,0,1,0,1,0,6,0
2007,120,120,1,44,1,0,0,0,0,1,1,5,0
1999,70,70,0,49,1,0,0,6,0,1,0,6,0
2008,50,50,1,39,1,0,0,1,0,1,0,6,0
2010,50,50,1,44,1,0,0,1,0,1,0,7,0
2001,120,120,1,44,1,0,0,0,0,1,1,6,0
2008,50,50,1,29,1,0,0,1,0,1,0,6,0
1998,50,50,1,54,1,0,0,1,0,1,0,7,0
1999,50,50,0,24,1,0,0,1,0,1,0,6,0
1996,90,90,0,49,1,0,0,4,0,1,0,6,0
2000,50,50,1,49,1,0,0,1,0,1,0,7,0
1995,50,50,0,44,1,0,0,1,1,0,0,6,0
2002,50,50,0,24,1,0,0,1,0,1,0,6,0
1999,50,50,1,75,1,0,0,1,0,1,0,5,0
2009,40,120,0,39,1,0,0,0,0,1,1,6,0
1989,50,90,0,49,1,0,0,4,0,1,0,6,0
2000,50,50,0,54,1,0,0,1,1,1,0,6,0
1998,90,90,0,75,1,0,0,4,1,1,2,6,0
2009,50,50,0,49,1,0,0,1,0,1,0,6,0
2001,50,50,1,39,1,0,0,1,0,3,0,7,0
2006,50,50,1,29,1,0,0,4,0,2,0,6,0
1993,50,50,0,75,1,0,0,4,0,1,0,6,0
2007,50,50,1,39,1,0,2,1,0,1,0,6,0
2003,50,50,0,44,1,0,0,4,0,1,0,7,0
1993,50,50,1,24,1,0,0,1,0,2,0,6,0
1998,50,50,0,34,1,0,0,1,1,0,0,6,0
2005,50,50,0,29,1,0,0,1,0,2,0,5,0
1996,50,50,0,59,1,0,0,1,0,1,0,6,0
2000,50,50,1,59,1,0,0,1,1,0,0,7,0
2005,120,120,1,54,1,0,0,0,0,1,1,5,0
2002,50,50,0,75,1,0,0,4,0,1,0,6,0
2009,50,50,0,24,1,0,0,1,0,1,0,7,0
1994,50,90,0,74,1,0,0,4,0,1,0,7,0
2004,50,50,1,29,1,0,0,1,0,1,0,7,0
1998,50,50,1,59,1,0,0,1,0,1,0,6,0
1991,90,90,0,24,1,0,0,4,0,1,0,7,0
2002,120,120,0,29,1,0,0,0,0,2,1,7,0
2010,50,50,0,29,1,0,0,4,0,1,0,6,0
1999,90,90,1,54,1,0,0,4,0,1,0,7,0
2001,50,50,0,54,1,0,1,1,0,1,0,7,0
2005,50,50,1,34,1,0,0,1,0,2,0,7,0
1989,90,90,1,29,1,0,0,4,3,2,0,6,0
2006,50,50,0,54,1,0,0,1,0,1,2,6,0
2009,50,50,0,74,1,0,0,1,0,1,0,6,0
2007,50,50,0,39,1,0,0,1,0,1,0,7,0
2004,50,50,1,39,1,0,0,1,0,1,0,6,0
1991,50,50,0,49,1,0,0,1,0,1,0,7,0
2007,120,120,0,44,1,0,0,0,0,2,1,7,0
2006,50,50,0,44,1,0,2,1,0,1,0,6,0
1978,90,90,0,75,1,0,0,1,0,0,0,6,1
2009,50,50,0,74,1,0,0,1,0,2,0,6,0
2012,50,50,1,44,1,1,0,1,0,1,2,6,0
2007,50,50,1,39,1,0,0,4,0,2,0,6,0
1992,90,90,1,54,1,1,0,4,0,1,0,7,0
2006,50,50,0,49,1,0,0,1,0,1,0,6,0
2004,50,50,0,24,1,0,0,4,0,1,0,7,0
2004,50,50,1,49,1,0,0,1,0,1,0,6,0
2000,50,50,0,44,1,0,0,1,0,1,0,7,0
1999,50,50,1,20,1,0,0,1,0,1,0,5,0
2000,90,90,0,44,1,0,0,0,0,1,1,7,0
2008,50,50,0,69,1,0,0,1,0,1,0,6,0
2004,50,50,0,20,1,0,0,1,0,3,0,6,0
2004,90,120,1,59,1,0,0,0,0,1,1,7,0
2007,90,90,0,34,1,0,0,4,0,2,0,6,0
2001,50,50,1,34,1,0,0,3,0,2,0,7,0
2000,120,120,0,34,1,0,0,0,0,1,1,7,0
2011,120,120,1,34,1,0,0,0,0,1,1,1,0
2004,80,80,0,44,1,0,0,4,0,2,0,7,0
2001,50,50,1,29,1,0,0,1,0,1,2,6,0
2000,50,50,0,75,1,0,0,1,0,1,0,6,0
2010,50,50,1,49,1,0,0,4,0,1,0,6,0
1996,50,50,0,54,1,0,0,4,0,1,0,6,0
2006,50,50,1,34,1,0,0,1,0,1,0,7,0
2011,50,50,0,17,1,0,0,1,0,1,0,7,0
2009,50,50,0,49,1,0,0,4,0,1,0,6,0
2002,120,120,1,44,1,0,0,0,0,1,1,1,0
2001,50,50,1,29,1,0,0,1,0,1,0,6,0
2008,50,50,0,29,1,0,0,1,0,1,0,7,0
1974,50,50,0,69,1,0,0,3,0,1,0,6,0
2009,50,50,1,54,1,0,0,1,0,1,0,7,0
2010,90,90,0,49,1,0,0,0,0,1,1,7,0
2013,50,50,1,75,1,0,0,3,0,1,0,7,0
2009,50,50,0,34,1,0,0,1,0,1,0,6,0
2007,50,50,0,20,1,0,0,1,0,1,0,6,0
1994,50,50,0,75,1,0,0,1,0,1,0,6,0
2007,90,90,0,24,1,0,0,4,0,1,0,6,0
2008,50,50,0,20,1,0,0,1,0,1,0,6,0
2009,50,50,1,59,1,1,0,1,0,2,0,7,0
1997,90,90,0,24,1,0,0,4,1,2,0,6,0
1999,50,50,1,20,1,0,0,1,0,3,0,7,0
2007,120,120,1,39,1,0,0,0,0,1,1,7,0
2005,120,120,1,39,1,0,0,0,0,1,1,6,0
1997,50,50,1,54,1,0,0,1,0,2,0,6,0
1992,50,50,0,75,1,0,0,1,0,1,0,0,0
2007,50,50,1,44,1,0,0,1,0,1,0,6,0
2008,50,50,0,75,1,0,0,4,0,1,0,7,0
1983,50,50,1,75,1,1,0,1,0,1,0,6,0
2001,120,120,1,29,1,0,0,0,0,1,1,7,0
2011,120,120,1,59,1,0,0,0,0,1,1,7,0
2000,50,50,0,34,1,0,0,4,0,0,0,7,1
2004,50,50,0,39,1,0,0,1,0,1,0,6,0
2000,50,50,0,75,1,0,0,4,0,1,0,6,0
1995,120,120,1,29,1,0,0,0,0,1,1,7,0
2000,50,50,1,74,1,0,2,1,0,2,0,6,1
1999,50,50,1,39,1,0,0,1,0,1,0,6,0
2005,50,50,1,49,1,0,0,4,0,1,0,6,0
2001,50,50,0,59,1,0,0,4,0,2,0,7,0
2011,60,60,1,49,1,0,0,3,0,1,0,6,0
2007,50,50,0,29,1,0,0,1,0,1,0,6,0
1994,80,90,0,49,1,0,0,4,0,1,2,6,0
2005,50,50,0,54,1,0,0,1,0,1,2,6,0
2007,90,90,1,34,1,0,0,0,0,1,1,7,0
1994,40,40,1,29,1,0,0,1,0,1,0,5,0
1992,50,50,0,20,1,0,0,1,0,1,2,7,0
2004,50,50,1,49,1,0,0,4,0,3,0,6,0
2005,50,50,0,49,1,1,0,6,0,1,0,7,0
2001,90,90,0,49,1,1,0,4,0,2,0,6,0
1993,90,90,0,20,1,0,0,3,0,1,0,6,0
2002,90,90,0,34,1,3,0,4,0,1,0,6,0
2006,50,90,0,59,1,2,0,4,0,1,0,4,0
2005,50,50,0,34,1,0,0,1,0,1,0,6,0
2000,50,50,1,39,1,0,0,1,0,1,0,6,0
2001,90,90,0,29,1,0,0,3,0,1,0,6,0
1995,90,90,0,29,1,0,0,3,0,1,0,6,0
1985,50,50,0,44,1,0,0,1,1,0,0,5,0
2013,50,50,0,49,1,0,0,1,0,1,0,6,0
1997,50,50,0,54,1,0,0,1,0,1,0,6,0
1994,50,50,1,20,1,0,0,1,0,3,2,6,0
1995,50,50,1,39,1,0,0,4,0,1,0,7,0
2013,50,50,0,39,1,0,2,1,0,1,0,7,0
2003,100,100,0,24,1,0,0,6,0,1,2,6,0
1999,50,50,0,34,1,0,0,1,0,1,0,6,0
1989,50,50,0,59,1,0,0,1,0,1,0,7,0
2010,90,90,0,44,1,0,0,4,0,1,0,5,0
1998,50,50,0,29,1,0,0,1,0,1,0,5,0
2008,50,50,1,49,1,0,0,1,0,1,0,6,0
1998,50,50,1,49,1,0,0,1,0,1,0,7,0
2000,50,50,0,20,1,0,2,1,0,2,0,6,0
2012,50,50,0,34,1,0,0,4,0,1,0,6,0
1998,50,50,0,24,1,3,0,4,0,1,0,6,0
2014,50,50,0,39,1,0,0,3,0,2,0,5,0
2004,50,50,0,29,1,0,0,1,0,1,0,6,0
1987,90,90,0,54,1,0,0,4,0,1,0,6,0
2012,50,50,1,44,1,0,0,1,0,1,0,6,0
2003,50,50,1,74,1,1,0,1,0,1,0,6,0
2010,50,50,0,59,1,0,0,1,0,1,0,6,0
2003,50,50,0,44,1,0,0,4,1,0,0,6,0
2006,50,50,0,39,1,0,0,1,0,1,0,6,0
2000,90,90,0,69,1,0,0,4,0,1,0,6,0
1999,50,50,0,44,1,0,0,1,0,1,2,6,0
2009,50,50,0,24,1,0,0,4,0,2,0,6,0
2011,50,50,0,49,1,0,0,1,0,1,0,6,0
2001,50,50,0,59,1,0,0,1,0,1,0,6,0
2000,50,50,1,20,1,0,0,1,0,2,2,6,0
2003,20,20,0,39,1,0,1,1,0,1,0,6,0
1998,90,90,1,39,1,0,0,3,0,2,0,6,0
2010,50,50,1,39,1,0,0,4,0,2,0,7,0
1993,50,50,1,49,1,0,0,1,0,1,0,7,0
1988,50,90,0,54,1,0,0,4,0,1,0,6,0
1999,50,50,0,49,1,0,0,1,0,1,0,6,0
2007,50,50,0,44,1,0,0,4,0,1,0,6,0
2007,50,50,0,54,1,0,0,4,0,1,0,7,0
2004,50,50,0,34,1,1,0,1,0,2,0,6,0
2005,50,50,1,34,1,0,0,1,0,1,0,6,0
2005,50,50,1,44,1,0,0,1,0,1,0,6,0
2004,50,50,1,29,1,0,0,1,0,2,2,6,0
1999,70,90,0,39,1,0,0,4,0,2,2,6,0
2007,50,50,0,44,1,0,0,1,0,1,0,6,0
1999,50,50,1,24,1,0,0,4,0,1,0,7,0
2007,50,50,0,49,1,0,0,1,0,1,0,6,0
2001,50,50,1,44,1,0,0,1,0,1,0,6,0
2000,50,50,1,59,1,0,0,1,0,1,0,6,0
2008,40,40,1,39,1,0,0,1,0,1,0,6,0
1994,50,50,1,74,1,0,0,4,0,1,0,6,0
2009,90,90,0,49,1,0,0,4,0,2,0,6,0
2009,50,50,0,49,1,0,0,4,0,1,0,6,0
1993,50,50,0,69,1,0,0,1,0,1,0,6,0
2014,90,90,0,39,1,0,0,6,1,0,0,7,0
2003,50,50,0,54,1,0,2,1,0,1,0,5,0
2004,50,50,0,44,1,0,0,1,0,1,0,6,0
2013,40,40,1,44,1,0,0,1,0,1,0,6,0
2005,90,90,0,44,1,0,0,0,0,1,1,7,0
1994,50,50,0,20,1,0,0,1,0,0,2,6,1
2003,80,80,1,39,1,0,0,6,0,1,2,6,0
2011,50,50,1,24,1,0,0,4,0,1,0,6,0
2008,50,50,0,17,1,0,0,1,0,1,0,7,0
2007,50,50,1,24,1,0,0,1,0,1,0,6,0
1999,120,120,0,20,1,0,0,0,0,4,1,6,0
2007,90,90,1,49,1,0,0,0,0,2,1,7,0
2000,50,50,0,49,1,0,0,4,0,1,0,6,0
2005,90,90,0,44,1,0,0,0,0,1,1,6,0
2006,50,50,0,44,1,0,0,1,0,1,0,6,0
2007,30,50,1,69,1,0,0,1,0,1,0,6,0
2000,50,90,0,59,1,0,0,5,1,1,0,6,0
2004,90,90,1,44,1,0,0,4,1,0,0,7,2
2001,50,50,1,39,1,0,0,4,0,1,0,6,0
2003,50,50,0,54,1,0,0,1,0,1,0,6,0
2014,50,50,1,49,1,1,0,1,0,1,2,6,0
2000,50,50,0,75,1,0,0,1,0,2,2,6,0
2007,50,90,0,54,1,0,0,4,0,1,0,7,0
1983,50,50,0,74,1,0,0,1,0,2,0,6,0
1999,50,50,1,29,1,0,0,1,0,2,2,6,0
1996,50,50,1,34,1,0,0,1,0,1,0,7,0
2007,50,50,0,44,1,0,0,4,0,2,0,6,0
2005,80,80,1,34,1,0,0,0,0,2,1,7,0
2014,50,50,1,49,1,0,0,1,0,1,0,4,0
2001,50,50,0,39,1,0,0,1,0,1,0,6,0
2003,50,50,0,49,1,0,0,1,0,1,0,6,0
1997,50,50,1,49,1,0,0,4,0,1,0,7,0
2012,50,50,1,49,1,0,0,4,0,1,0,6,0
2003,50,50,0,34,1,0,0,1,0,1,0,6,0
2011,90,90,1,49,1,0,0,6,0,1,0,6,0
2012,50,50,0,44,1,0,0,1,0,2,2,6,0
2005,80,100,0,59,1,0,0,6,0,1,2,6,0
2012,50,50,1,17,1,0,0,4,0,1,0,6,0
2013,120,120,0,34,1,0,0,0,0,1,1,6,0
2000,120,120,1,39,1,0,0,0,0,4,1,7,0
1995,50,50,0,74,1,1,0,1,0,1,0,6,0
2004,50,90,0,49,1,0,0,6,0,1,0,6,0
1994,50,50,0,24,1,0,2,1,0,2,0,6,0
1991,50,50,0,69,1,0,0,1,0,1,0,6,0
1994,50,50,1,34,1,1,0,1,0,3,2,6,0
2003,50,50,0,54,1,0,0,6,0,1,0,6,0
2002,50,50,0,75,1,0,0,1,0,1,0,6,0
1991,50,50,0,75,1,0,0,4,0,1,0,6,0
2004,50,50,0,74,1,0,0,3,1,1,0,6,0
2001,90,90,0,34,1,0,0,4,0,1,0,2,0
2002,50,50,0,54,1,1,0,4,2,0,0,6,0
2008,50,50,0,59,1,0,0,1,0,1,0,6,0
2010,50,50,0,49,1,0,0,1,0,1,0,6,0
2004,50,50,0,39,1,0,2,1,0,1,0,6,0
1998,50,50,0,59,1,0,0,1,0,1,2,6,0
2005,50,50,1,24,1,0,0,4,0,1,0,7,0
2010,50,50,0,39,1,0,0,1,0,1,0,7,0
2001,100,100,0,39,1,0,0,0,0,1,1,7,0
1990,80,80,0,44,1,0,0,7,0,3,2,6,0
1999,90,90,0,34,1,0,0,6,0,1,0,6,0
1998,50,50,0,69,1,0,0,1,0,1,0,6,0
1997,90,90,0,69,1,0,0,4,0,1,0,6,0
2011,90,90,1,34,1,0,0,4,0,1,0,6,0
2010,50,50,0,29,1,0,0,1,0,3,0,6,0
1995,50,50,1,29,1,0,0,1,0,1,0,7,0
2009,50,50,0,75,1,0,0,1,0,1,0,7,0
1998,50,50,1,34,1,0,0,1,0,1,0,6,0
2002,50,50,1,24,1,0,0,1,0,2,0,6,0
2009,90,90,0,29,1,0,0,2,0,2,0,6,0
1990,60,60,0,39,1,0,0,4,0,1,0,6,0
1999,50,50,1,20,1,0,0,3,0,1,0,6,0
1997,50,50,1,39,1,0,0,1,0,1,2,6,0
1999,50,50,0,54,1,0,0,1,0,1,0,1,0
2001,50,50,0,34,1,0,0,1,0,2,0,6,0
2003,50,50,0,74,1,0,0,1,0,2,0,6,0
1994,90,90,1,54,1,0,0,3,0,1,2,6,0
2004,50,50,0,39,1,1,0,1,0,1,0,7,0
2001,80,80,0,34,1,0,0,6,0,1,2,6,0
2006,90,90,1,29,1,0,0,4,0,1,2,6,0
2009,70,70,0,29,1,0,0,4,0,1,0,6,0
2005,50,50,0,24,1,0,0,1,0,1,0,6,0
2001,90,90,0,54,1,0,0,0,0,1,1,7,0
2010,40,40,0,69,1,0,0,1,0,1,0,6,0
1998,50,50,0,74,1,0,0,1,0,2,0,6,0
1999,50,50,0,44,1,0,0,1,0,1,0,5,0
2000,70,70,1,24,1,0,0,1,0,1,2,6,0
1996,50,50,0,44,1,0,0,1,0,1,0,6,0
2005,50,50,1,39,1,1,0,1,0,1,0,6,0
1997,50,50,0,75,1,0,0,1,0,1,0,6,0
1996,40,50,1,59,1,0,0,1,0,3,2,7,0
2011,120,120,0,24,1,0,0,0,0,4,1,7,0
2006,90,90,0,54,1,0,0,3,0,1,0,6,0
2010,50,50,1,74,1,0,0,3,0,3,0,6,0
1994,50,50,1,20,1,0,0,4,0,1,0,6,0
1990,50,50,0,39,1,0,0,1,0,1,0,7,0
2008,50,50,0,69,1,0,0,1,0,1,0,7,0
2000,50,50,0,39,1,1,0,1,0,1,2,6,0
1996,50,50,0,69,1,0,1,1,0,1,0,6,0
2004,50,50,0,69,1,0,0,4,0,1,0,6,0
1996,50,50,0,75,1,0,0,1,0,2,0,6,0
2010,80,100,1,69,1,0,0,6,0,3,2,6,0
2000,60,90,0,54,1,0,0,6,0,1,0,6,0
2010,50,50,0,29,1,1,0,1,0,1,2,6,0
1993,50,50,0,29,1,0,2,1,0,1,0,6,0
2000,50,50,0,49,1,0,0,1,0,1,0,6,0
2002,50,50,1,24,1,0,0,1,0,1,0,6,0
2011,50,50,1,54,1,0,1,1,0,2,0,7,0
2009,50,50,0,24,1,0,0,4,0,1,0,6,0
2014,90,90,1,49,1,0,0,0,0,2,1,7,0
2010,100,120,0,24,1,0,0,0,0,1,1,7,0
2008,50,50,1,39,1,0,0,1,0,1,0,7,0
2002,50,50,0,44,1,0,0,1,0,1,0,6,0
2009,50,50,1,20,1,0,0,1,0,1,0,5,0
2010,50,50,0,24,1,0,2,1,0,1,0,7,0
2007,50,50,1,34,1,0,0,1,0,1,0,7,0
1996,50,90,1,34,1,0,0,4,0,2,0,6,0
1998,50,50,0,39,1,0,0,1,1,0,0,7,0
2000,90,90,1,29,1,0,0,4,0,1,0,6,0
2004,50,50,0,74,1,1,0,1,0,1,0,6,0
2005,50,50,0,44,1,0,0,1,0,5,0,7,0
2001,50,50,1,34,1,0,1,4,0,1,0,5,0
2007,90,90,1,24,1,0,0,4,0,1,0,7,0
2005,120,120,1,24,1,0,0,0,0,1,1,0,0
2007,50,50,0,74,1,0,0,1,0,1,0,7,0
2000,50,50,1,29,1,0,0,0,0,1,1,6,0
2000,50,50,0,29,1,0,0,1,0,1,0,6,0
1997,50,50,1,49,1,0,0,1,0,1,0,6,0
2003,50,50,1,59,1,0,0,1,1,0,0,6,0
2004,50,50,1,59,1,0,0,6,0,1,0,6,0
2000,50,50,0,75,1,0,0,3,0,2,0,6,0
1994,90,90,0,74,1,3,0,4,0,2,0,6,0
2007,50,50,0,54,1,0,0,1,0,1,0,6,0
2009,70,90,1,24,1,0,0,4,0,5,0,6,0
2006,50,50,0,34,1,0,0,4,0,0,0,5,1
2003,50,50,0,20,1,0,0,1,0,1,0,6,0
2001,90,90,0,59,1,0,0,4,0,1,0,5,0
2006,50,50,1,59,1,1,0,1,0,1,0,6,0
1992,50,50,1,44,1,0,0,1,0,1,2,7,0
2000,50,50,0,34,1,0,0,1,0,1,0,7,0
2000,50,50,1,39,1,0,0,1,0,1,0,6,0
1980,50,50,0,54,1,0,0,1,0,2,0,6,0
2015,50,50,0,17,1,0,0,1,0,1,0,6,0
1991,50,50,0,34,1,0,0,1,0,1,0,6,0
2011,50,50,0,34,1,0,0,1,0,1,0,5,0
2014,50,50,1,44,1,0,0,1,0,3,0,5,0
1977,90,90,0,34,1,0,1,4,0,1,0,6,0
1995,50,50,1,34,1,0,0,1,0,1,0,5,0
2007,50,90,1,54,1,1,0,4,0,2,0,6,0
2011,50,50,0,49,1,0,0,1,0,1,0,7,0
2006,50,50,0,39,1,1,0,1,0,2,0,6,0
2009,50,50,0,75,1,0,0,1,0,1,0,6,0
2009,50,50,0,34,1,2,0,1,0,1,0,6,0
2001,50,50,1,39,1,0,0,1,0,1,2,7,0
1998,50,50,1,54,1,0,0,1,0,1,2,6,0
2007,50,90,1,34,1,0,0,4,0,3,0,6,0
2009,50,50,0,75,1,0,0,1,0,2,0,7,0
2001,50,90,0,24,1,0,0,4,0,1,0,7,0
2014,50,50,0,34,1,0,0,1,0,1,0,5,0
2005,50,50,0,74,1,0,0,1,0,1,0,6,0
1990,60,120,0,39,1,1,0,0,1,0,1,5,0
2012,50,50,0,34,1,0,0,4,0,4,0,7,0
2004,50,50,1,20,1,0,0,1,0,2,0,6,0
2000,50,50,0,29,1,0,2,1,0,1,0,6,0
1984,50,50,0,54,1,0,0,1,0,2,0,6,0
2003,50,50,1,44,1,0,0,4,0,1,0,7,0
1997,50,50,1,24,1,0,0,1,0,4,0,6,0
2004,50,50,1,39,1,0,0,1,0,1,0,6,0
2000,50,50,0,20,1,0,0,1,1,0,0,7,0
1991,50,50,0,39,1,0,0,4,0,2,0,7,0
1999,50,50,0,59,1,0,0,1,0,1,0,6,0
2010,50,50,0,34,1,0,0,1,1,0,0,6,0
1998,50,50,0,29,1,0,0,4,0,1,0,6,0
2007,50,50,0,75,1,0,0,1,0,1,0,6,0
2001,100,120,1,49,1,0,0,0,0,1,1,6,0
1998,50,50,0,34,1,0,0,1,0,1,0,6,0
2009,50,50,0,69,1,0,0,1,0,1,0,7,0
2012,50,50,0,24,1,0,0,1,0,1,0,7,0
2004,50,50,0,39,1,1,0,4,0,1,0,6,0
2013,40,40,0,20,1,0,0,1,0,1,0,6,0
2012,50,50,0,20,1,1,0,1,0,1,0,6,0
2005,50,70,0,75,1,0,0,4,0,1,0,7,0
1995,50,50,0,59,1,0,0,1,0,1,2,6,0
2008,50,50,0,44,1,0,0,1,0,2,0,0,1
1996,50,50,0,69,1,0,0,1,0,1,0,6,0
1998,50,50,0,59,1,0,0,4,0,1,0,6,0
1988,50,50,1,59,1,0,0,1,0,1,0,7,0
1997,50,50,1,39,1,0,2,1,0,1,0,6,0
1996,50,50,1,74,1,0,0,1,0,2,0,6,0
2000,50,50,1,49,1,0,0,1,0,3,0,7,0
1992,50,50,0,74,1,0,0,4,0,1,0,7,0
1999,50,50,0,29,1,0,0,1,0,1,0,6,0
1999,50,50,0,39,1,0,0,4,1,0,0,6,0
1993,50,50,1,69,1,0,0,1,0,1,0,7,0
2000,50,50,0,24,1,0,0,1,0,1,2,6,0
2007,50,50,0,34,1,0,0,1,0,1,0,6,0
2000,90,90,0,49,1,0,0,4,1,0,0,6,0
2012,50,50,0,17,1,0,0,1,0,1,2,5,0
2015,50,50,0,44,1,0,0,1,0,1,2,6,0
1997,50,50,1,24,1,0,0,4,0,1,0,7,0
1998,120,120,1,34,1,0,0,0,0,1,1,6,0
2007,50,90,1,49,1,0,0,3,0,3,0,6,0
2007,50,50,1,49,1,0,0,4,0,1,0,5,0
2008,50,50,0,49,1,0,0,4,0,1,0,6,0
1995,50,50,1,29,1,0,0,1,0,1,0,6,0
2007,50,50,0,29,1,1,0,4,0,1,0,6,0
2002,50,50,1,34,1,0,0,1,0,2,0,6,0
2007,50,50,1,44,1,0,0,1,0,1,0,7,0
2000,50,50,1,24,1,0,0,1,0,1,0,2,0
1996,50,50,0,49,1,0,0,1,0,1,0,6,0
1994,50,90,0,44,1,0,0,4,0,1,0,7,0
2003,50,50,1,59,1,0,0,1,0,1,0,7,0
1997,50,50,0,20,1,0,0,1,0,1,0,7,0
1998,50,50,1,49,1,0,0,1,0,2,0,6,0
1992,50,50,1,24,1,0,0,1,0,1,0,6,0
0,50,50,0,59,1,0,0,4,0,0,0,6,1
2004,50,50,1,54,1,0,0,1,0,2,0,7,0
2010,50,50,0,54,1,0,2,1,0,1,0,6,0
2003,90,90,0,75,1,0,0,4,0,1,0,6,0
2015,50,50,1,20,1,0,0,1,0,1,0,6,0
2005,50,50,0,74,1,0,0,4,0,1,0,7,0
1981,50,50,0,69,1,0,1,1,1,0,0,6,0
2009,50,50,1,24,1,0,0,1,0,1,2,6,0
2001,50,50,1,49,1,0,0,4,0,2,0,6,0
1990,50,50,0,75,1,0,0,4,0,1,0,6,0
2010,50,50,1,54,1,0,2,1,0,1,0,6,0
2002,50,50,0,59,1,0,0,4,0,2,0,7,0
2010,50,50,0,69,1,0,0,1,0,1,0,6,0
1999,50,50,1,49,1,0,0,4,0,2,0,7,0
2009,50,50,0,39,1,0,0,1,0,1,0,6,0
2015,50,50,1,44,1,0,0,1,0,1,0,6,0
2010,50,50,1,44,1,0,0,4,0,4,0,5,0
2008,50,50,0,24,1,0,0,1,1,0,0,6,0
1996,50,50,1,29,1,0,0,1,0,1,0,6,0
1996,50,50,1,29,1,0,2,1,0,1,0,6,0
2006,120,120,0,24,1,0,0,0,0,2,1,6,0
2001,80,80,0,49,1,0,0,1,0,1,2,6,0
1997,50,50,0,44,1,0,0,4,0,1,0,6,0
2015,120,120,0,74,1,0,0,0,0,2,1,7,0
2002,70,70,0,69,1,2,0,4,0,3,0,7,0
1990,50,50,0,29,1,0,0,1,0,1,0,6,0
1995,50,50,0,20,1,0,1,1,0,4,0,6,0
1996,50,50,0,20,1,0,0,1,0,2,0,6,0
1998,120,120,0,49,1,0,0,0,0,1,1,7,0
1994,70,70,1,29,1,0,0,4,0,1,0,6,0
1996,90,90,0,39,1,0,0,5,0,1,0,6,0
2004,50,50,0,59,1,0,0,4,0,2,0,6,0
1998,100,120,0,49,1,0,0,0,0,1,1,7,0
1996,50,90,1,24,1,0,0,4,0,1,0,6,0
2005,120,120,0,29,1,0,0,6,0,1,2,6,0
2007,50,50,1,20,1,0,0,1,0,1,0,6,0
2007,50,50,1,34,1,0,0,4,0,2,0,7,0
2005,50,50,0,24,1,0,0,1,0,1,0,6,0
2003,120,120,0,29,1,0,0,0,0,1,1,6,0
2000,40,50,0,24,1,0,0,4,0,1,0,6,0
